"id","zipcode","name","settlement_type_code","settlement_type","city_code","city","state_code","state","office_code","zone"
"107585","59433","La Angostura","48","Rancho","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107586","59433","Altamira","48","Rancho","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107587","59434","El Capulín","48","Rancho","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107588","59434","Nuevo Morelos (Colonia Nuevo Morelos)","48","Rancho","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107589","59434","El Palmito","29","Ranchería","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107590","59434","La Tepuza","29","Ranchería","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107591","59435","El Triunfo","11","Congregación","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107592","59436","Jaripitiro","29","Ranchería","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107593","59436","San Vicente (Tunas Agrias)","48","Rancho","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107594","59438","Japacurio","28","Pueblo","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107595","59438","Cañada de Ramírez","29","Ranchería","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107596","59438","El Huizachal (El Cerro)","48","Rancho","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107597","59438","La Unión (Unión de Guadalupe)","29","Ranchería","60","Numarán","16","Michoacán de Ocampo","59301","Rural"
"107598","59440","El Plan","9","Colonia","28","Churintzio","16","Michoacán de Ocampo","59441","Urbano"
"107599","59440","De Guadalupe","2","Barrio","28","Churintzio","16","Michoacán de Ocampo","59441","Urbano"
"107600","59440","De San Antonio","2","Barrio","28","Churintzio","16","Michoacán de Ocampo","59441","Urbano"
"107601","59440","Churintzio","28","Pueblo","28","Churintzio","16","Michoacán de Ocampo","59441","Urbano"
"107602","59440","El Camotal","9","Colonia","28","Churintzio","16","Michoacán de Ocampo","59441","Urbano"
"107603","59440","Los íngeles","2","Barrio","28","Churintzio","16","Michoacán de Ocampo","59441","Urbano"
"107604","59440","El Progreso","9","Colonia","28","Churintzio","16","Michoacán de Ocampo","59441","Urbano"
"107605","59443","El Porvenir","48","Rancho","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107606","59443","La Higuera","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107607","59443","El Fuerte","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107608","59444","Patzí­maro de Aviña (Patzí­maro del Rincón)","28","Pueblo","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107609","59444","San Isidro Vista Hermosa (Rancho Nuevo)","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107610","59445","El Salto","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107611","59446","Las Cruces","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107612","59446","San Vicente (La Loma)","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107613","59447","La Noria","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107614","59450","Torrecillas","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107615","59450","Changuitiro","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107616","59451","Nuevo Morelos (El Ranchito)","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107617","59453","El Jagí¼ey de Reynaga","48","Rancho","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107618","59453","Buenavista de Reynaga","48","Rancho","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107619","59454","San Juan Bautista Aramutaro","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107620","59455","El Sabino","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107621","59455","Huapamacato","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107622","59455","Sanguijuelas","29","Ranchería","28","Churintzio","16","Michoacán de Ocampo","59441","Rural"
"107623","59460","México 86","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107624","59460","Las Rosas","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107625","59460","Los Sauces","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107626","59460","Los Aguacates","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107627","59460","Los Granados","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107628","59460","Zináparo","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107629","59460","Emiliano Zapata","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107630","59460","El Ate","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107631","59460","La Tepuza","9","Colonia","109","Zináparo","16","Michoacán de Ocampo","59301","Urbano"
"107632","59463","El Tigre","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107633","59463","La Pajita","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107634","59463","El Ojo de Agua del Sauz","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107635","59463","El Salvador","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107636","59463","La Soledad","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107637","59463","Los Magaña","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107638","59463","Delcia","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107639","59464","Los Tabacos","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107640","59464","Jalapa","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107641","59466","Zipaquí­o","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107642","59467","Santa Bárbara","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107643","59467","Los Nogales","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107644","59467","Santa Eduwiges (La Hacienda)","29","Ranchería","109","Zináparo","16","Michoacán de Ocampo","59301","Rural"
"107645","59470","Barrio el Llano","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107646","59470","Barrio la Caridad","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107647","59470","Lázaro Cárdenas","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107648","59470","El Calvario","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107649","59470","Barrio el Junco","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107650","59470","Barrio Pueblo Nuevo","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107651","59470","Colinas del Sur","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107652","59470","Barrio el Puente","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107653","59470","Penjamillo de Degollado","32","Villa","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107654","59470","El Guayabito","9","Colonia","67","Penjamillo","16","Michoacán de Ocampo","59477","Urbano"
"107655","59472","El Colorado","28","Pueblo","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107656","59472","La Cuestita","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107657","59472","Palo Blanco","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107658","59472","El Mezquite de Hernández","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107659","59472","El Jacal","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107660","59473","La Arena","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107661","59473","El Tecuán","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107662","59473","El Monte Calvario","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107663","59473","El Nuevo Vado Blanco (Tijuanita)","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107664","59473","Zerecuato","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107665","59473","San José de Rábago","28","Pueblo","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107666","59473","Vado Blanco","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107667","59474","La Providencia","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107668","59474","La Peña","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107669","59474","Los Otates","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107670","59475","Tirimácuaro (Valanciana)","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107671","59475","La Luz","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107672","59475","Patambarillo","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107673","59475","San Isidro","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107674","59475","Colonia Natalio Vázquez Pallares (Norica)","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107675","59475","Patámbaro","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107676","59476","Arroyuelos","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107677","59476","Buenavista","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107678","59476","Los ílamos","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107679","59476","La Loma","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107680","59476","El Paraíso (El Tarengo)","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107681","59476","Las Flores","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107682","59476","Petazí­cuaro","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107683","59476","Rancho de García","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107684","59478","El Platanal","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107685","59480","Santa Fe del Río","28","Pueblo","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107686","59480","Rancho Seco","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107687","59480","La Laborcilla","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107688","59481","Ansihuacuaro","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107689","59482","Nuevo Rodeo","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107690","59482","El Viejo Rodeo","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107691","59482","La Huerta","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107692","59482","Cerrito de la Gloria","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107693","59482","Guándaro","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107694","59482","Buenavista (La Nopalera)","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107695","59482","Las Playas","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107696","59490","El Guayabo","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107697","59490","Llano Grande","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107698","59490","El Mirador","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107699","59490","Ziquí­taro","28","Pueblo","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107700","59490","San Antonio Carupo","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107701","59490","La Poma","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107702","59493","La Garza","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107703","59493","La Jamacua","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107704","59493","El Laberinto","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107705","59493","La Mesa","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107706","59494","El Cucuno","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107707","59497","Los Fresnos","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107708","59498","El Chupadero","29","Ranchería","67","Penjamillo","16","Michoacán de Ocampo","59477","Rural"
"107709","59500","Bellavista","9","Colonia","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Urbano"
"107710","59500","San José de Gracia","28","Pueblo","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Urbano"
"107711","59500","Lindavista","9","Colonia","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Urbano"
"107712","59500","Tenerí­a","9","Colonia","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Urbano"
"107713","59500","Lomas de San José","9","Colonia","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Urbano"
"107714","59500","El Durazno","9","Colonia","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Urbano"
"107715","59500","Dr. Ignacio Chávez","9","Colonia","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Urbano"
"107716","59503","Auchén","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107717","59503","El Jarrero","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107718","59503","La Loma del Soyate","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107719","59503","El Potrerito","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107720","59504","Desviación de los Olivos (La Villita)","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107721","59504","La Estancia del Monte (China)","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107722","59504","Barranca de la Virgen","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107723","59505","La Villita","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107724","59505","San Miguel","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107725","59505","Los Olivos de Ordeña","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107726","59505","La Rosa","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107727","59505","La Tinaja Seca (La Tinaja)","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107728","59505","La Frontera","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107729","59506","La Nopalera","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107730","59506","Loma Ojo de Rana","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107731","59506","Ojo de Rana","28","Pueblo","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107732","59507","La Arena","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107733","59507","El Sabino","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107734","59507","Los Cojos","29","Ranchería","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107735","59508","Izote","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107736","59508","El Espino de Abajo","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107737","59508","El Espino","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107738","59508","Paso Real","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107739","59508","Barranca de la Breña","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107740","59508","La Tinaja de los Ruiz","48","Rancho","51","Marcos Castellanos","16","Michoacán de Ocampo","59501","Rural"
"107741","59510","Jiquilpan de Juárez Centro","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107742","59512","Los Arcos","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107743","59512","María Isabel","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107744","59512","La Camelina","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107745","59512","La Selva","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107746","59513","El Toreo","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107747","59513","Buenos Aires","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107748","59513","El Toreo II","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107749","59513","Quinta las Rosas","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107750","59513","Lomas del Pastor","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107751","59513","General Neri","31","Unidad habitacional","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107752","59513","San Cayetano","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107753","59513","La Puentecita","2","Barrio","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107754","59513","La Morena","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107755","59513","El Llano II","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107756","59513","La Loma del Pastor","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107757","59513","El Llano","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107758","59513","INFONAVIT Morelos","12","Conjunto habitacional","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107759","59513","El Retache","2","Barrio","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107760","59513","Flamingos","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107761","59513","La Lobera","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107762","59514","La Tijera","2","Barrio","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107763","59514","Ayoyote","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107764","59514","Jacarandas II","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107765","59514","Lomas del Pastor de Saúl Novoa","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107766","59514","Dámaso Cárdenas","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107767","59514","Las Canelas","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107768","59514","Jacarandas FOVISSSTE","31","Unidad habitacional","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107769","59514","Lindavista","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107770","59514","CBTIS","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107771","59514","El Jorullo","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107772","59514","Lomas del Pastor íngel Novoa","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107773","59515","La Nopalera","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107774","59515","Lázaro Cárdenas","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107775","59516","La Virgencita","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107776","59516","California","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107777","59516","Ignacio Ramírez","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107778","59516","La Ortiga","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107779","59516","La Trasquila","2","Barrio","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107780","59517","Guadalupe","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107781","59517","16 de Septiembre","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107782","59517","Lomas del Tepeyac","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107783","59517","La Cañada","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107784","59517","La Llave","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107785","59517","Tepeyac","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107786","59517","Lomas del Pedregal","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107787","59517","Independencia","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107788","59517","Los Lavaderos","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107789","59518","18 de Marzo","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107790","59518","El Pitalillo","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107791","59518","Colinas Universidad","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107792","59518","Colinas del Paraíso","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107793","59518","Cuauhtémoc","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107794","59518","Arboledas","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107795","59518","Bugambilias 1a. Sección","21","Fraccionamiento","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107796","59520","Abadiano","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107797","59520","Los Tábanos","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107798","59523","Los Amoles","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107799","59523","Las Puentes","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107800","59524","Las Violetas","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107801","59524","Las Pajas (El Tubo)","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107802","59524","Lata Chica (La Tachica)","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107803","59525","La Cofradía","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107804","59525","Los Cerritos","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107805","59526","Ordeña de Rodolfo","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107806","59526","Santa Bárbara","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107807","59526","El Fresno","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107808","59526","La Purísima","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107809","59527","Abadiano Alto (Los Altos)","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107810","59530","Totolán (Santuario de Ntra. Sra. de los Remedios)","28","Pueblo","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107811","59531","Cerro de San Francisco","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107812","59531","Los Remedios","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107813","59531","Rancho Alegre","9","Colonia","45","Jiquilpan","16","Michoacán de Ocampo","59511","Urbano"
"107814","59532","Francisco Sarabia (Cerrito Pelón)","28","Pueblo","45","Jiquilpan","16","Michoacán de Ocampo","59001","Rural"
"107815","59533","Palos Altos","48","Rancho","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107816","59533","La Lobera","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107817","59533","El Ramireño","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107818","59534","La Huerta","48","Rancho","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107819","59540","Paredones","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107820","59543","Los Tres Ríos","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107821","59543","Las ínimas","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107822","59543","Otero (Rancho de Otero)","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107823","59543","Paso de la Cañada","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107824","59543","El Salto","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107825","59544","Las Jaras (La Jara)","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107826","59544","La Casa Blanca","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107827","59545","Loza","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107828","59546","Lagunita","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107829","59546","El Capulín","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107830","59546","El Rincón","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107831","59547","La Breña","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107832","59547","Los Laureles","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107833","59547","Los Chiqueros","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107834","59547","La Cantera","29","Ranchería","45","Jiquilpan","16","Michoacán de Ocampo","59511","Rural"
"107835","59550","Camino Real","9","Colonia","104","Villamar","16","Michoacán de Ocampo","59555","Urbano"
